 ,Area,Mean,Min,Max
1355,97,255,255,255
1356,86,255,255,255
1357,83,255,255,255
1358,54,255,255,255
1359,158,255,255,255
1360,112,255,255,255
1361,74,255,255,255
1362,160,255,255,255
1363,106,255,255,255
1364,103,255,255,255
1365,116,255,255,255
1366,71,255,255,255
1367,128,255,255,255
1368,63,255,255,255
1369,75,255,255,255
1370,104,255,255,255
1371,99,255,255,255
1372,123,255,255,255
1373,98,255,255,255
1374,133,255,255,255
1375,124,255,255,255
1376,87,255,255,255
1377,106,255,255,255
1378,71,255,255,255
1379,157,255,255,255
1380,110,255,255,255
1381,127,255,255,255
1382,137,255,255,255
1383,117,255,255,255
1384,162,255,255,255
1385,75,255,255,255
1386,106,255,255,255
1387,119,255,255,255
1388,196,255,255,255
1389,78,255,255,255
1390,77,255,255,255
1391,118,255,255,255
1392,66,255,255,255
1393,49,255,255,255
1394,64,255,255,255
1395,94,255,255,255
1396,111,255,255,255
1397,161,255,255,255
1398,102,255,255,255
1399,150,255,255,255
1400,81,255,255,255
1401,80,255,255,255
1402,97,255,255,255
1403,88,255,255,255
1404,92,255,255,255
1405,172,255,255,255
1406,73,255,255,255
1407,180,255,255,255
1408,105,255,255,255
1409,90,255,255,255
1410,122,255,255,255
1411,102,255,255,255
1412,109,255,255,255
1413,202,255,255,255
1414,73,255,255,255
1415,166,255,255,255
1416,96,255,255,255
1417,54,255,255,255
1418,76,255,255,255
1419,90,255,255,255
1420,64,255,255,255
1421,187,255,255,255
1422,83,255,255,255
1423,111,255,255,255
1424,162,255,255,255
1425,100,255,255,255
1426,128,255,255,255
1427,81,255,255,255
1428,95,255,255,255
1429,85,255,255,255
1430,110,255,255,255
1431,82,255,255,255
1432,76,255,255,255
1433,84,255,255,255
1434,68,255,255,255
1435,98,255,255,255
1436,88,255,255,255
1437,127,255,255,255
1438,95,255,255,255
1439,110,255,255,255
1440,107,255,255,255
1441,181,255,255,255
1442,79,255,255,255
1443,168,255,255,255
1444,127,255,255,255
1445,133,255,255,255
1446,139,255,255,255
1447,94,255,255,255
1448,114,255,255,255
1449,114,255,255,255
1450,52,255,255,255
1451,81,255,255,255
1452,76,255,255,255
1453,72,255,255,255
1454,72,255,255,255
1455,109,255,255,255
1456,119,255,255,255
1457,99,255,255,255
1458,77,255,255,255
1459,99,255,255,255
1460,98,255,255,255
1461,153,255,255,255
1462,148,255,255,255
1463,89,255,255,255
1464,88,255,255,255
1465,72,255,255,255
1466,146,255,255,255
1467,76,255,255,255
1468,74,255,255,255
1469,118,255,255,255
1470,93,255,255,255
1471,111,255,255,255
1472,94,255,255,255
1473,128,255,255,255
1474,92,255,255,255
1475,101,255,255,255
1476,140,255,255,255
1477,70,255,255,255
1478,100,255,255,255
1479,124,255,255,255
1480,71,255,255,255
1481,98,255,255,255
1482,83,255,255,255
1483,76,255,255,255
1484,91,255,255,255
1485,62,255,255,255
1486,96,255,255,255
1487,110,255,255,255
1488,84,255,255,255
1489,99,255,255,255
1490,99,255,255,255
1491,112,255,255,255
1492,147,255,255,255
1493,154,255,255,255
1494,125,255,255,255
1495,89,255,255,255
1496,153,255,255,255
1497,96,255,255,255
1498,145,255,255,255
1499,82,255,255,255
1500,118,255,255,255
1501,75,255,255,255
1502,57,255,255,255
1503,77,255,255,255
1504,86,255,255,255
1505,57,255,255,255
1506,102,255,255,255
1507,32,255,255,255
1508,160,255,255,255
1509,148,255,255,255
1510,79,255,255,255
1511,178,255,255,255
1512,94,255,255,255
1513,81,255,255,255
1514,70,255,255,255
1515,76,255,255,255
1516,114,255,255,255
1517,105,255,255,255
1518,87,255,255,255
1519,88,255,255,255
1520,117,255,255,255
1521,94,255,255,255
1522,72,255,255,255
1523,65,255,255,255
1524,152,255,255,255
1525,115,255,255,255
1526,111,255,255,255
1527,108,255,255,255
1528,93,255,255,255
1529,95,255,255,255
1530,81,255,255,255
1531,138,255,255,255
1532,111,255,255,255
1533,116,255,255,255
1534,171,255,255,255
1535,180,255,255,255
1536,102,255,255,255
1537,152,255,255,255
1538,105,255,255,255
1539,78,255,255,255
1540,188,255,255,255
1541,82,255,255,255
1542,124,255,255,255
1543,158,255,255,255
1544,123,255,255,255
1545,98,255,255,255
1546,106,255,255,255
1547,70,255,255,255
1548,77,255,255,255
1549,91,255,255,255
1550,136,255,255,255
1551,90,255,255,255
1552,110,255,255,255
1553,89,255,255,255
1554,85,255,255,255
1555,138,255,255,255
1556,69,255,255,255
1557,166,255,255,255
1558,76,255,255,255
1559,82,255,255,255
1560,106,255,255,255
1561,103,255,255,255
1562,79,255,255,255
1563,82,255,255,255
1564,59,255,255,255
1565,95,255,255,255
1566,168,255,255,255
1567,92,255,255,255
1568,135,255,255,255
1569,131,255,255,255
1570,89,255,255,255
1571,153,255,255,255
1572,185,255,255,255
1573,141,255,255,255
1574,70,255,255,255
1575,48,255,255,255
1576,86,255,255,255
1577,175,255,255,255
1578,170,255,255,255
1579,78,255,255,255
1580,108,255,255,255
1581,50,255,255,255
1582,88,255,255,255
1583,96,255,255,255
1584,92,255,255,255
1585,95,255,255,255
1586,121,255,255,255
1587,80,255,255,255
1588,89,255,255,255
1589,73,255,255,255
1590,95,255,255,255
1591,95,255,255,255
1592,112,255,255,255
1593,118,255,255,255
1594,116,255,255,255
1595,67,255,255,255
1596,73,255,255,255
1597,111,255,255,255
1598,86,255,255,255
1599,86,255,255,255
1600,57,255,255,255
1601,71,255,255,255
1602,144,255,255,255
1603,113,255,255,255
1604,51,255,255,255
1605,120,255,255,255
1606,112,255,255,255
1607,85,255,255,255
1608,135,255,255,255
1609,99,255,255,255
1610,70,255,255,255
1611,119,255,255,255
1612,79,255,255,255
1613,100,255,255,255
1614,91,255,255,255
1615,84,255,255,255
1616,63,255,255,255
1617,98,255,255,255
1618,60,255,255,255
1619,58,255,255,255
1620,35,255,255,255
1621,79,255,255,255
1622,99,255,255,255
1623,111,255,255,255
1624,124,255,255,255
1625,110,255,255,255
1626,126,255,255,255
1627,99,255,255,255
1628,72,255,255,255
1629,147,255,255,255
1630,174,255,255,255
1631,188,255,255,255
1632,156,255,255,255
1633,128,255,255,255
1634,152,255,255,255
1635,87,255,255,255
1636,99,255,255,255
1637,114,255,255,255
1638,137,255,255,255
1639,117,255,255,255
1640,137,255,255,255
1641,74,255,255,255
1642,97,255,255,255
1643,110,255,255,255
1644,71,255,255,255
1645,76,255,255,255
1646,106,255,255,255
1647,63,255,255,255
1648,91,255,255,255
1649,141,255,255,255
1650,136,255,255,255
1651,83,255,255,255
1652,119,255,255,255
1653,149,255,255,255
1654,94,255,255,255
1655,147,255,255,255
1656,153,255,255,255
1657,65,255,255,255
1658,123,255,255,255
1659,80,255,255,255
1660,71,255,255,255
1661,77,255,255,255
1662,104,255,255,255
1663,106,255,255,255
1664,101,255,255,255
1665,77,255,255,255
1666,77,255,255,255
1667,150,255,255,255
1668,159,255,255,255
1669,180,255,255,255
1670,118,255,255,255
1671,148,255,255,255
1672,91,255,255,255
1673,73,255,255,255
1674,90,255,255,255
1675,127,255,255,255
1676,86,255,255,255
1677,104,255,255,255
1678,145,255,255,255
1679,100,255,255,255
1680,140,255,255,255
1681,127,255,255,255
1682,122,255,255,255
1683,106,255,255,255
1684,100,255,255,255
1685,115,255,255,255
1686,106,255,255,255
1687,116,255,255,255
1688,91,255,255,255
1689,93,255,255,255
1690,118,255,255,255
1691,117,255,255,255
1692,95,255,255,255
1693,86,255,255,255
1694,71,255,255,255
1695,83,255,255,255
1696,98,255,255,255
1697,105,255,255,255
1698,103,255,255,255
1699,108,255,255,255
1700,111,255,255,255
1701,111,255,255,255
1702,104,255,255,255
1703,36,255,255,255
1704,128,255,255,255
1705,169,255,255,255
1706,78,255,255,255
1707,121,255,255,255
1708,75,255,255,255
1709,94,255,255,255
1710,86,255,255,255
1711,79,255,255,255
1712,101,255,255,255
1713,92,255,255,255
1714,87,255,255,255
1715,153,255,255,255
1716,130,255,255,255
1717,115,255,255,255
1718,112,255,255,255
1719,106,255,255,255
1720,153,255,255,255
1721,90,255,255,255
1722,75,255,255,255
1723,75,255,255,255
1724,82,255,255,255
1725,119,255,255,255
1726,135,255,255,255
1727,136,255,255,255
1728,102,255,255,255
1729,122,255,255,255
1730,136,255,255,255
1731,146,255,255,255
1732,85,255,255,255
1733,155,255,255,255
1734,130,255,255,255
1735,64,255,255,255
1736,89,255,255,255
1737,149,255,255,255
1738,110,255,255,255
1739,72,255,255,255
1740,104,255,255,255
1741,104,255,255,255
1742,92,255,255,255
1743,109,255,255,255
1744,70,255,255,255
1745,136,255,255,255
1746,86,255,255,255
1747,95,255,255,255
1748,114,255,255,255
1749,72,255,255,255
1750,93,255,255,255
1751,96,255,255,255
1752,92,255,255,255
1753,87,255,255,255
1754,70,255,255,255
1755,118,255,255,255
1756,74,255,255,255
1757,76,255,255,255
1758,72,255,255,255
1759,89,255,255,255
1760,102,255,255,255
1761,71,255,255,255
1762,38,255,255,255
1763,98,255,255,255
1764,68,255,255,255
1765,91,255,255,255
1766,157,255,255,255
1767,135,255,255,255
1768,57,255,255,255
1769,93,255,255,255
1770,104,255,255,255
1771,87,255,255,255
1772,93,255,255,255
1773,96,255,255,255
1774,90,255,255,255
1775,106,255,255,255
1776,73,255,255,255
1777,127,255,255,255
1778,104,255,255,255
1779,138,255,255,255
1780,63,255,255,255
1781,132,255,255,255
1782,58,255,255,255
1783,176,255,255,255
1784,86,255,255,255
1785,139,255,255,255
1786,83,255,255,255
1787,103,255,255,255
1788,94,255,255,255
1789,122,255,255,255
1790,75,255,255,255
1791,145,255,255,255
1792,101,255,255,255
1793,76,255,255,255
1794,112,255,255,255
1795,90,255,255,255
1796,150,255,255,255
1797,100,255,255,255
1798,78,255,255,255
1799,150,255,255,255
1800,103,255,255,255
1801,80,255,255,255
1802,95,255,255,255
1803,83,255,255,255
1804,95,255,255,255
1805,82,255,255,255
1806,114,255,255,255
1807,77,255,255,255
1808,108,255,255,255
1809,83,255,255,255
1810,110,255,255,255
1811,82,255,255,255
1812,83,255,255,255
1813,108,255,255,255
1814,102,255,255,255
1815,120,255,255,255
1816,82,255,255,255
1817,138,255,255,255
1818,77,255,255,255
1819,110,255,255,255
1820,162,255,255,255
1821,126,255,255,255
1822,98,255,255,255
1823,87,255,255,255
1824,92,255,255,255
1825,84,255,255,255
1826,148,255,255,255
1827,89,255,255,255
1828,152,255,255,255
1829,63,255,255,255
1830,118,255,255,255
1831,101,255,255,255
1832,72,255,255,255
1833,63,255,255,255
1834,123,255,255,255
1835,109,255,255,255
1836,147,255,255,255
1837,101,255,255,255
1838,127,255,255,255
1839,147,255,255,255
1840,84,255,255,255
1841,136,255,255,255
1842,130,255,255,255
1843,73,255,255,255
1844,122,255,255,255
1845,182,255,255,255
1846,91,255,255,255
1847,74,255,255,255
1848,105,255,255,255
1849,128,255,255,255
1850,97,255,255,255
1851,80,255,255,255
1852,75,255,255,255
1853,107,255,255,255
1854,112,255,255,255
1855,101,255,255,255
1856,84,255,255,255
1857,105,255,255,255
1858,83,255,255,255
1859,121,255,255,255
1860,98,255,255,255
1861,90,255,255,255
1862,176,255,255,255
1863,140,255,255,255
1864,85,255,255,255
1865,114,255,255,255
1866,89,255,255,255
1867,101,255,255,255
1868,86,255,255,255
1869,69,255,255,255
1870,112,255,255,255
1871,127,255,255,255
1872,115,255,255,255
1873,100,255,255,255
1874,103,255,255,255
1875,89,255,255,255
1876,107,255,255,255
1877,89,255,255,255
1878,81,255,255,255
1879,140,255,255,255
1880,107,255,255,255
1881,92,255,255,255
1882,60,255,255,255
1883,105,255,255,255
1884,67,255,255,255
1885,117,255,255,255
1886,93,255,255,255
1887,185,255,255,255
1888,69,255,255,255
1889,107,255,255,255
1890,86,255,255,255
1891,120,255,255,255
1892,105,255,255,255
1893,109,255,255,255
1894,106,255,255,255
1895,117,255,255,255
1896,80,255,255,255
1897,100,255,255,255
1898,43,255,255,255
1899,121,255,255,255
1900,119,255,255,255
1901,85,255,255,255
1902,76,255,255,255
1903,138,255,255,255
1904,105,255,255,255
1905,132,255,255,255
1906,142,255,255,255
1907,109,255,255,255
1908,74,255,255,255
1909,84,255,255,255
1910,109,255,255,255
1911,96,255,255,255
1912,98,255,255,255
1913,110,255,255,255
1914,79,255,255,255
1915,89,255,255,255
1916,104,255,255,255
1917,147,255,255,255
1918,89,255,255,255
1919,108,255,255,255
1920,64,255,255,255
1921,146,255,255,255
1922,74,255,255,255
1923,100,255,255,255
1924,87,255,255,255
1925,118,255,255,255
1926,100,255,255,255
1927,100,255,255,255
1928,93,255,255,255
1929,129,255,255,255
1930,105,255,255,255
1931,90,255,255,255
1932,83,255,255,255
1933,105,255,255,255
1934,109,255,255,255
1935,139,255,255,255
1936,69,255,255,255
1937,138,255,255,255
1938,125,255,255,255
1939,110,255,255,255
1940,78,255,255,255
1941,59,255,255,255
1942,145,255,255,255
1943,76,255,255,255
1944,93,255,255,255
1945,69,255,255,255
1946,75,255,255,255
1947,105,255,255,255
1948,79,255,255,255
1949,77,255,255,255
1950,104,255,255,255
1951,76,255,255,255
1952,83,255,255,255
1953,107,255,255,255
1954,107,255,255,255
1955,180,255,255,255
1956,61,255,255,255
1957,97,255,255,255
1958,135,255,255,255
1959,137,255,255,255
1960,87,255,255,255
1961,146,255,255,255
1962,68,255,255,255
1963,100,255,255,255
1964,127,255,255,255
1965,125,255,255,255
1966,86,255,255,255
1967,82,255,255,255
1968,46,255,255,255
1969,100,255,255,255
1970,89,255,255,255
1971,101,255,255,255
1972,90,255,255,255
1973,135,255,255,255
1974,145,255,255,255
1975,87,255,255,255
1976,95,255,255,255
1977,149,255,255,255
1978,71,255,255,255
1979,83,255,255,255
1980,110,255,255,255
1981,96,255,255,255
1982,96,255,255,255
1983,104,255,255,255
1984,97,255,255,255
1985,82,255,255,255
1986,85,255,255,255
1987,100,255,255,255
1988,85,255,255,255
1989,150,255,255,255
1990,129,255,255,255
1991,128,255,255,255
1992,80,255,255,255
1993,154,255,255,255
1994,139,255,255,255
1995,51,255,255,255
1996,133,255,255,255
1997,137,255,255,255
1998,66,255,255,255
1999,92,255,255,255
2000,88,255,255,255
2001,120,255,255,255
2002,140,255,255,255
2003,153,255,255,255
2004,101,255,255,255
2005,80,255,255,255
2006,97,255,255,255
2007,86,255,255,255
2008,88,255,255,255
2009,110,255,255,255
2010,65,255,255,255
2011,87,255,255,255
2012,104,255,255,255
2013,133,255,255,255
2014,138,255,255,255
2015,173,255,255,255
2016,181,255,255,255
2017,93,255,255,255
2018,81,255,255,255
2019,77,255,255,255
2020,103,255,255,255
2021,90,255,255,255
2022,101,255,255,255
2023,74,255,255,255
2024,80,255,255,255
2025,132,255,255,255
2026,74,255,255,255
2027,111,255,255,255
2028,71,255,255,255
2029,113,255,255,255
2030,108,255,255,255
2031,140,255,255,255
2032,75,255,255,255
2033,74,255,255,255
2034,101,255,255,255
2035,98,255,255,255
2036,103,255,255,255
2037,92,255,255,255
2038,99,255,255,255
2039,135,255,255,255
2040,103,255,255,255
2041,140,255,255,255
2042,108,255,255,255
2043,102,255,255,255
2044,111,255,255,255
2045,83,255,255,255
2046,107,255,255,255
2047,130,255,255,255
2048,86,255,255,255
2049,92,255,255,255
2050,185,255,255,255
2051,95,255,255,255
2052,131,255,255,255
2053,144,255,255,255
2054,183,255,255,255
2055,95,255,255,255
2056,82,255,255,255
2057,127,255,255,255
2058,94,255,255,255
2059,83,255,255,255
2060,89,255,255,255
2061,88,255,255,255
2062,66,255,255,255
2063,159,255,255,255
2064,152,255,255,255
2065,85,255,255,255
2066,121,255,255,255
2067,71,255,255,255
2068,108,255,255,255
2069,81,255,255,255
2070,119,255,255,255
2071,96,255,255,255
2072,72,255,255,255
2073,112,255,255,255
2074,65,255,255,255
2075,145,255,255,255
2076,116,255,255,255
2077,90,255,255,255
2078,113,255,255,255
2079,85,255,255,255
2080,80,255,255,255
2081,122,255,255,255
2082,109,255,255,255
2083,120,255,255,255
2084,93,255,255,255
2085,71,255,255,255
2086,65,255,255,255
2087,118,255,255,255
2088,181,255,255,255
2089,111,255,255,255
2090,97,255,255,255
2091,94,255,255,255
2092,138,255,255,255
2093,94,255,255,255
2094,67,255,255,255
2095,98,255,255,255
2096,85,255,255,255
2097,67,255,255,255
2098,133,255,255,255
2099,92,255,255,255
2100,79,255,255,255
2101,108,255,255,255
2102,111,255,255,255
2103,92,255,255,255
2104,67,255,255,255
2105,161,255,255,255
2106,137,255,255,255
2107,162,255,255,255
2108,107,255,255,255
2109,64,255,255,255
2110,73,255,255,255
2111,98,255,255,255
2112,97,255,255,255
2113,75,255,255,255
2114,85,255,255,255
2115,81,255,255,255
2116,75,255,255,255
2117,93,255,255,255
2118,159,255,255,255
2119,68,255,255,255
2120,106,255,255,255
2121,99,255,255,255
2122,98,255,255,255
2123,127,255,255,255
2124,164,255,255,255
2125,100,255,255,255
2126,159,255,255,255
2127,100,255,255,255
2128,120,255,255,255
2129,99,255,255,255
2130,89,255,255,255
2131,124,255,255,255
2132,127,255,255,255
